stem,Adams filtration,weight,tautorsion,side,name,name_occurrence
81,25,49,1,machine,{25-309},1
81,26,44,1,machine,{26-298},1
81,26,44,1,machine,{26-300},1
81,26,48,1,machine,{26-299},1
81,26,48,1,machine,{26-303},1
81,26,48,1,machine,{26-305},1
81,26,52,1,machine,{26-306},1
81,27,47,1,machine,{27-293},1
81,27,47,1,machine,{27-295},1
81,27,47,1,machine,{27-298},1
81,27,51,1,machine,{27-296},1
81,27,51,1,machine,{27-301},1
81,28,46,1,machine,{28-290},1
81,28,46,1,machine,{28-293},1
81,28,50,1,machine,{28-296},1
81,28,50,1,machine,{28-298},1
81,28,50,1,machine,{28-300},1
81,29,45,1,machine,{29-288},1
81,29,49,1,machine,{29-289},1
81,29,49,1,machine,{29-292},1
81,29,49,1,machine,{29-294},1
81,29,53,1,machine,{29-295},1
81,29,53,1,machine,{29-297},1
81,30,44,1,machine,{30-279},1
81,30,48,1,machine,{30-281},1
81,30,48,1,machine,{30-283},1
81,30,48,1,machine,{30-286},1
81,30,52,1,machine,{30-284},1
81,30,52,1,machine,{30-288},1
81,31,47,1,machine,{31-271},1
81,31,47,1,machine,{31-273},1
81,31,51,1,machine,{31-275},1
81,31,51,1,machine,{31-277},1
81,31,51,1,machine,{31-279},1
81,32,46,1,machine,{32-262},1
81,32,46,1,machine,{32-264},1
81,32,50,1,machine,{32-265},1
81,32,50,1,machine,{32-268},1
81,32,54,1,machine,{32-271},1
81,32,54,1,machine,{32-273},1
81,33,45,1,machine,{33-254},1
81,33,49,1,machine,{33-257},1
81,33,49,1,machine,{33-259},1
81,33,53,1,machine,{33-260},1
81,33,53,1,machine,{33-263},1
81,33,53,1,machine,{33-265},1
81,34,44,1,machine,{34-242},1
81,34,48,1,machine,{34-244},1
81,34,48,1,machine,{34-246},1
81,34,52,1,machine,{34-248},1
81,34,52,1,machine,{34-250},1
81,34,52,1,machine,{34-252},1
81,34,56,1,machine,{34-251},1
81,35,47,1,machine,{35-231},1
81,35,47,1,machine,{35-233},1
81,35,51,1,machine,{35-234},1
81,35,51,1,machine,{35-236},1
81,35,55,1,machine,{35-238},1
81,35,55,1,machine,{35-240},1
81,36,46,1,machine,{36-221},1
81,36,50,1,machine,{36-223},1
81,36,50,1,machine,{36-225},1
81,36,54,1,machine,{36-226},1
81,36,54,1,machine,{36-229},1
81,37,45,1,machine,{37-209},1
81,37,49,1,machine,{37-211},1
81,37,53,1,machine,{37-214},1
81,37,53,1,machine,{37-216},1
81,37,57,1,machine,{37-217},1
81,37,57,1,machine,{37-220},1
81,38,44,1,machine,{38-197},1
81,38,48,1,machine,{38-199},1
81,38,52,1,machine,{38-201},1
81,38,52,1,machine,{38-203},1
81,38,56,1,machine,{38-205},1
81,38,56,1,machine,{38-207},1
81,38,56,1,machine,{38-208},1
81,39,47,1,machine,{39-187},1
81,39,51,1,machine,{39-189},1
81,39,51,1,machine,{39-191},1
81,39,55,1,machine,{39-192},1
81,39,55,1,machine,{39-194},1
81,39,59,1,machine,{39-196},1
81,40,46,1,machine,{40-175},1
81,40,50,1,machine,{40-177},1
81,40,54,1,machine,{40-179},1
81,40,54,1,machine,{40-181},1
81,40,58,1,machine,{40-182},1
81,41,49,1,machine,{41-165},1
81,41,53,1,machine,{41-167},1
81,41,57,1,machine,{41-170},1
81,41,57,1,machine,{41-172},1
81,42,48,1,machine,{42-153},1
81,42,52,1,machine,{42-155},1
81,42,56,1,machine,{42-157},1
81,42,56,1,machine,{42-159},1
81,42,60,1,machine,{42-161},1
81,42,60,1,machine,{42-162},1
81,43,47,1,machine,{43-143},1
81,43,51,1,machine,{43-144},1
81,43,55,1,machine,{43-146},1
81,43,55,1,machine,{43-148},1
81,43,59,1,machine,{43-149},1
81,43,59,1,machine,{43-151},1
81,44,46,1,machine,{44-133},1
81,44,50,1,machine,{44-134},1
81,44,54,1,machine,{44-136},1
81,44,58,1,machine,{44-138},1
81,44,58,1,machine,{44-140},1
81,45,45,1,machine,{45-124},1
81,45,53,1,machine,{45-126},1
81,45,57,1,machine,{45-128},1
81,45,61,1,machine,{45-131},1
81,46,52,1,machine,{46-116},1
81,46,56,1,machine,{46-118},1
81,46,60,1,machine,{46-120},1
81,46,60,1,machine,{46-122},1
81,47,51,1,machine,{47-108},1
81,47,55,1,machine,{47-109},1
81,47,59,1,machine,{47-111},1
81,47,59,1,machine,{47-113},1
81,47,63,1,machine,{47-114},1
81,48,50,1,machine,{48-99},1
81,48,54,1,machine,{48-100},1
81,48,58,1,machine,{48-102},1
81,48,62,1,machine,{48-104},1
81,48,62,1,machine,{48-106},1
81,49,49,1,machine,{49-92},1
81,49,57,1,machine,{49-94},1
81,49,61,1,machine,{49-96},1
81,50,56,1,machine,{50-86},1
81,50,60,1,machine,{50-88},1
81,50,64,1,machine,{50-90},1
81,51,55,1,machine,{51-79},1
81,51,59,1,machine,{51-80},1
81,51,63,1,machine,{51-82},1
81,51,63,1,machine,{51-84},1
82,17,47,1,machine,{17-237},1
82,18,46,1,machine,{18-254},1
82,19,45,1,machine,{19-272},1
82,20,48,1,machine,{20-288},1
82,20,48,1,machine,{20-289},1
82,21,47,1,machine,{21-298},1
82,21,47,1,machine,{21-300},1
82,21,51,1,machine,{21-301},1
82,22,46,1,machine,{22-303},1
82,22,46,1,machine,{22-306},1
82,22,46,1,machine,{22-308},1
82,22,50,1,machine,{22-304},1
82,23,49,1,machine,{23-308},1
82,23,49,1,machine,{23-311},1
82,23,49,1,machine,{23-312},1
82,24,44,1,machine,{24-312},1
82,24,48,1,machine,{24-310},1
82,24,48,1,machine,{24-315},1
82,24,48,1,machine,{24-317},1
82,24,52,1,machine,{24-318},1
82,25,47,1,machine,{25-316},1
82,25,47,1,machine,{25-319},1
82,25,51,1,machine,{25-317},1
82,25,51,1,machine,{25-322},1
82,26,46,1,machine,{26-311},1
82,26,46,1,machine,{26-313},1
82,26,50,1,machine,{26-314},1
82,26,50,1,machine,{26-317},1
82,26,50,1,machine,{26-318},1
82,27,45,1,machine,{27-305},1
82,27,45,1,machine,{27-307},1
82,27,49,1,machine,{27-306},1
82,27,49,1,machine,{27-310},1
82,27,49,1,machine,{27-312},1
82,27,53,1,machine,{27-313},1
82,28,44,1,machine,{28-302},1
82,28,48,1,machine,{28-304},1
82,28,48,1,machine,{28-306},1
82,28,48,1,machine,{28-309},1
82,28,52,1,machine,{28-307},1
82,28,52,1,machine,{28-312},1
82,29,47,1,machine,{29-300},1
82,29,47,1,machine,{29-303},1
82,29,51,1,machine,{29-306},1
82,29,51,1,machine,{29-308},1
82,29,51,1,machine,{29-310},1
82,30,46,1,machine,{30-291},1
82,30,46,1,machine,{30-293},1
82,30,50,1,machine,{30-294},1
82,30,50,1,machine,{30-297},1
82,30,50,1,machine,{30-299},1
82,30,54,1,machine,{30-300},1
82,30,54,1,machine,{30-302},1
82,31,49,1,machine,{31-285},1
82,31,49,1,machine,{31-287},1
82,31,49,1,machine,{31-290},1
82,31,53,1,machine,{31-288},1
82,31,53,1,machine,{31-292},1
82,32,44,1,machine,{32-276},1
82,32,48,1,machine,{32-277},1
82,32,48,1,machine,{32-279},1
82,32,52,1,machine,{32-281},1
82,32,52,1,machine,{32-283},1
82,32,52,1,machine,{32-285},1
82,33,47,1,machine,{33-267},1
82,33,47,1,machine,{33-269},1
82,33,51,1,machine,{33-270},1
82,33,51,1,machine,{33-273},1
82,33,55,1,machine,{33-276},1
82,33,55,1,machine,{33-278},1
82,34,46,1,machine,{34-255},1
82,34,50,1,machine,{34-258},1
82,34,50,1,machine,{34-260},1
82,34,54,1,machine,{34-261},1
82,34,54,1,machine,{34-264},1
82,34,54,1,machine,{34-266},1
82,35,45,1,machine,{35-242},1
82,35,49,1,machine,{35-244},1
82,35,49,1,machine,{35-246},1
82,35,53,1,machine,{35-248},1
82,35,53,1,machine,{35-250},1
82,35,53,1,machine,{35-252},1
82,35,57,1,machine,{35-251},1
82,36,44,1,machine,{36-232},1
82,36,48,1,machine,{36-234},1
82,36,48,1,machine,{36-236},1
82,36,52,1,machine,{36-237},1
82,36,52,1,machine,{36-239},1
82,36,56,1,machine,{36-241},1
82,36,56,1,machine,{36-243},1
82,37,47,1,machine,{37-224},1
82,37,51,1,machine,{37-226},1
82,37,51,1,machine,{37-228},1
82,37,55,1,machine,{37-229},1
82,37,55,1,machine,{37-232},1
82,38,46,1,machine,{38-210},1
82,38,50,1,machine,{38-212},1
82,38,54,1,machine,{38-215},1
82,38,54,1,machine,{38-217},1
82,38,58,1,machine,{38-218},1
82,38,58,1,machine,{38-221},1
82,39,45,1,machine,{39-197},1
82,39,49,1,machine,{39-199},1
82,39,53,1,machine,{39-201},1
82,39,53,1,machine,{39-203},1
82,39,57,1,machine,{39-205},1
82,39,57,1,machine,{39-207},1
82,39,57,1,machine,{39-208},1
82,40,44,1,machine,{40-186},1
82,40,48,1,machine,{40-187},1
82,40,52,1,machine,{40-189},1
82,40,52,1,machine,{40-191},1
82,40,56,1,machine,{40-192},1
82,40,56,1,machine,{40-194},1
82,40,60,1,machine,{40-196},1
82,41,43,1,machine,{41-174},1
82,41,47,1,machine,{41-175},1
82,41,51,1,machine,{41-177},1
82,41,55,1,machine,{41-179},1
82,41,55,1,machine,{41-181},1
82,41,59,1,machine,{41-182},1
82,42,50,1,machine,{42-165},1
82,42,54,1,machine,{42-167},1
82,42,58,1,machine,{42-170},1
82,42,58,1,machine,{42-172},1
82,43,49,1,machine,{43-153},1
82,43,53,1,machine,{43-155},1
82,43,57,1,machine,{43-157},1
82,43,57,1,machine,{43-159},1
82,43,61,1,machine,{43-161},1
82,43,61,1,machine,{43-162},1
82,44,48,1,machine,{44-143},1
82,44,52,1,machine,{44-144},1
82,44,56,1,machine,{44-146},1
82,44,56,1,machine,{44-148},1
82,44,60,1,machine,{44-149},1
82,44,60,1,machine,{44-151},1
82,45,47,1,machine,{45-133},1
82,45,51,1,machine,{45-134},1
82,45,55,1,machine,{45-136},1
82,45,59,1,machine,{45-138},1
82,45,59,1,machine,{45-140},1
82,46,46,1,machine,{46-124},1
82,46,54,1,machine,{46-126},1
82,46,58,1,machine,{46-128},1
82,46,62,1,machine,{46-131},1
82,47,53,1,machine,{47-116},1
82,47,57,1,machine,{47-118},1
82,47,61,1,machine,{47-120},1
82,47,61,1,machine,{47-122},1
82,48,52,1,machine,{48-108},1
82,48,56,1,machine,{48-109},1
82,48,60,1,machine,{48-111},1
82,48,60,1,machine,{48-113},1
82,48,64,1,machine,{48-114},1
82,49,51,1,machine,{49-99},1
82,49,55,1,machine,{49-100},1
82,49,59,1,machine,{49-102},1
82,49,63,1,machine,{49-104},1
82,49,63,1,machine,{49-106},1
82,50,50,1,machine,{50-92},1
82,50,58,1,machine,{50-94},1
82,50,62,1,machine,{50-96},1
83,18,48,1,machine,{18-260},1
83,18,48,1,machine,{18-261},1
83,20,46,1,machine,{20-293},1
83,20,46,1,machine,{20-295},1
83,20,50,1,machine,{20-291},1
83,21,49,1,machine,{21-310},1
83,21,49,1,machine,{21-311},1
83,22,48,1,machine,{22-315},1
83,22,48,1,machine,{22-317},1
83,22,52,1,machine,{22-318},1
83,23,47,1,machine,{23-317},1
83,23,47,1,machine,{23-320},1
83,23,47,1,machine,{23-322},1
83,23,51,1,machine,{23-318},1
83,24,46,1,machine,{24-321},1
83,24,46,1,machine,{24-323},1
83,24,50,1,machine,{24-324},1
83,24,50,1,machine,{24-327},1
83,24,50,1,machine,{24-328},1
83,25,45,1,machine,{25-327},1
83,25,49,1,machine,{25-325},1
83,25,49,1,machine,{25-330},1
83,25,49,1,machine,{25-332},1
83,25,53,1,machine,{25-333},1
83,26,48,1,machine,{26-323},1
83,26,48,1,machine,{26-325},1
83,26,48,1,machine,{26-328},1
83,26,52,1,machine,{26-326},1
83,26,52,1,machine,{26-331},1
83,27,51,1,machine,{27-322},1
83,27,51,1,machine,{27-325},1
83,27,51,1,machine,{27-326},1
83,28,46,1,machine,{28-317},1
83,28,46,1,machine,{28-319},1
83,28,50,1,machine,{28-318},1
83,28,50,1,machine,{28-322},1
83,28,50,1,machine,{28-324},1
83,28,54,1,machine,{28-325},1
83,29,45,1,machine,{29-312},1
83,29,49,1,machine,{29-314},1
83,29,49,1,machine,{29-316},1
83,29,49,1,machine,{29-319},1
83,29,53,1,machine,{29-317},1
83,29,53,1,machine,{29-322},1
83,30,44,1,machine,{30-304},1
83,30,48,1,machine,{30-305},1
83,30,48,1,machine,{30-308},1
83,30,52,1,machine,{30-311},1
83,30,52,1,machine,{30-313},1
83,30,52,1,machine,{30-315},1
83,31,47,1,machine,{31-295},1
83,31,47,1,machine,{31-297},1
83,31,51,1,machine,{31-298},1
83,31,51,1,machine,{31-301},1
83,31,51,1,machine,{31-303},1
83,31,55,1,machine,{31-304},1
83,31,55,1,machine,{31-306},1
83,32,46,1,machine,{32-287},1
83,32,46,1,machine,{32-289},1
83,32,50,1,machine,{32-291},1
83,32,50,1,machine,{32-293},1
83,32,50,1,machine,{32-296},1
83,32,54,1,machine,{32-294},1
83,32,54,1,machine,{32-298},1
83,33,45,1,machine,{33-282},1
83,33,49,1,machine,{33-283},1
83,33,49,1,machine,{33-285},1
83,33,53,1,machine,{33-287},1
83,33,53,1,machine,{33-289},1
83,33,53,1,machine,{33-291},1
83,34,48,1,machine,{34-269},1
83,34,48,1,machine,{34-271},1
83,34,52,1,machine,{34-272},1
83,34,52,1,machine,{34-275},1
83,34,56,1,machine,{34-278},1
83,34,56,1,machine,{34-280},1
83,35,47,1,machine,{35-256},1
83,35,51,1,machine,{35-259},1
83,35,51,1,machine,{35-261},1
83,35,55,1,machine,{35-262},1
83,35,55,1,machine,{35-265},1
83,35,55,1,machine,{35-267},1
83,36,46,1,machine,{36-246},1
83,36,50,1,machine,{36-248},1
83,36,50,1,machine,{36-250},1
83,36,54,1,machine,{36-252},1
83,36,54,1,machine,{36-254},1
83,36,54,1,machine,{36-256},1
83,36,58,1,machine,{36-255},1
83,37,45,1,machine,{37-235},1
83,37,49,1,machine,{37-237},1
83,37,49,1,machine,{37-239},1
83,37,53,1,machine,{37-240},1
83,37,53,1,machine,{37-242},1
83,37,57,1,machine,{37-244},1
83,37,57,1,machine,{37-246},1
83,38,44,1,machine,{38-222},1
83,38,48,1,machine,{38-224},1
83,38,52,1,machine,{38-226},1
83,38,52,1,machine,{38-228},1
83,38,56,1,machine,{38-229},1
83,38,56,1,machine,{38-232},1
83,39,47,1,machine,{39-210},1
83,39,51,1,machine,{39-212},1
83,39,55,1,machine,{39-215},1
83,39,55,1,machine,{39-217},1
83,39,59,1,machine,{39-218},1
83,39,59,1,machine,{39-221},1
83,40,46,1,machine,{40-198},1
83,40,50,1,machine,{40-200},1
83,40,54,1,machine,{40-202},1
83,40,54,1,machine,{40-204},1
83,40,58,1,machine,{40-206},1
83,40,58,1,machine,{40-208},1
83,40,58,1,machine,{40-209},1
83,41,45,1,machine,{41-186},1
83,41,49,1,machine,{41-187},1
83,41,53,1,machine,{41-189},1
83,41,53,1,machine,{41-191},1
83,41,57,1,machine,{41-192},1
83,41,57,1,machine,{41-194},1
83,41,61,1,machine,{41-196},1
83,42,44,1,machine,{42-174},1
83,42,48,1,machine,{42-175},1
83,42,52,1,machine,{42-177},1
83,42,56,1,machine,{42-179},1
83,42,56,1,machine,{42-181},1
83,42,60,1,machine,{42-182},1
83,43,51,1,machine,{43-165},1
83,43,55,1,machine,{43-167},1
83,43,59,1,machine,{43-170},1
83,43,59,1,machine,{43-172},1
83,44,50,1,machine,{44-153},1
83,44,54,1,machine,{44-155},1
83,44,58,1,machine,{44-157},1
83,44,58,1,machine,{44-159},1
83,44,62,1,machine,{44-161},1
83,44,62,1,machine,{44-162},1
83,45,49,1,machine,{45-143},1
83,45,53,1,machine,{45-144},1
83,45,57,1,machine,{45-146},1
83,45,57,1,machine,{45-148},1
83,45,61,1,machine,{45-149},1
83,45,61,1,machine,{45-151},1
83,46,48,1,machine,{46-133},1
83,46,52,1,machine,{46-134},1
83,46,56,1,machine,{46-136},1
83,46,60,1,machine,{46-138},1
83,46,60,1,machine,{46-140},1
83,47,47,1,machine,{47-124},1
83,47,55,1,machine,{47-126},1
83,47,59,1,machine,{47-128},1
83,47,63,1,machine,{47-131},1
83,48,54,1,machine,{48-116},1
83,48,58,1,machine,{48-118},1
83,48,62,1,machine,{48-120},1
83,48,62,1,machine,{48-122},1
83,49,53,1,machine,{49-108},1
83,49,57,1,machine,{49-109},1
83,49,61,1,machine,{49-111},1
83,49,61,1,machine,{49-113},1
83,49,65,1,machine,{49-114},1
84,16,48,1,machine,{16-218},1
84,18,46,1,machine,{18-266},1
84,19,49,1,machine,{19-284},1
84,19,49,1,machine,{19-285},1
84,20,48,1,machine,{20-300},1
84,20,48,1,machine,{20-302},1
84,21,47,1,machine,{21-316},1
84,21,47,1,machine,{21-318},1
84,21,51,1,machine,{21-314},1
84,22,46,1,machine,{22-322},1
84,22,50,1,machine,{22-323},1
84,22,50,1,machine,{22-327},1
84,22,50,1,machine,{22-328},1
84,23,53,1,machine,{23-334},1
84,24,48,1,machine,{24-335},1
84,24,48,1,machine,{24-338},1
84,24,48,1,machine,{24-340},1
84,24,52,1,machine,{24-336},1
84,25,47,1,machine,{25-336},1
84,25,47,1,machine,{25-338},1
84,25,51,1,machine,{25-339},1
84,25,51,1,machine,{25-342},1
84,25,51,1,machine,{25-343},1
84,26,46,1,machine,{26-333},1
84,26,46,1,machine,{26-336},1
84,26,50,1,machine,{26-334},1
84,26,50,1,machine,{26-339},1
84,26,50,1,machine,{26-341},1
84,26,54,1,machine,{26-342},1
84,27,49,1,machine,{27-331},1
84,27,49,1,machine,{27-333},1
84,27,49,1,machine,{27-336},1
84,27,53,1,machine,{27-334},1
84,27,53,1,machine,{27-339},1
84,28,48,1,machine,{28-328},1
84,28,48,1,machine,{28-331},1
84,28,48,1,machine,{28-333},1
84,28,52,1,machine,{28-334},1
84,28,52,1,machine,{28-337},1
84,28,52,1,machine,{28-338},1
84,29,47,1,machine,{29-328},1
84,29,47,1,machine,{29-330},1
84,29,51,1,machine,{29-329},1
84,29,51,1,machine,{29-333},1
84,29,51,1,machine,{29-335},1
84,29,55,1,machine,{29-336},1
84,30,46,1,machine,{30-318},1
84,30,50,1,machine,{30-320},1
84,30,50,1,machine,{30-322},1
84,30,50,1,machine,{30-325},1
84,30,54,1,machine,{30-323},1
84,30,54,1,machine,{30-328},1
84,31,45,1,machine,{31-309},1
84,31,49,1,machine,{31-310},1
84,31,49,1,machine,{31-313},1
84,31,53,1,machine,{31-316},1
84,31,53,1,machine,{31-318},1
84,31,53,1,machine,{31-320},1
84,32,48,1,machine,{32-302},1
84,32,48,1,machine,{32-304},1
84,32,52,1,machine,{32-305},1
84,32,52,1,machine,{32-308},1
84,32,52,1,machine,{32-310},1
84,32,56,1,machine,{32-311},1
84,32,56,1,machine,{32-313},1
84,33,47,1,machine,{33-293},1
84,33,47,1,machine,{33-295},1
84,33,51,1,machine,{33-297},1
84,33,51,1,machine,{33-299},1
84,33,51,1,machine,{33-302},1
84,33,55,1,machine,{33-300},1
84,33,55,1,machine,{33-304},1
84,34,46,1,machine,{34-281},1
84,34,46,1,machine,{34-283},1
84,34,50,1,machine,{34-284},1
84,34,50,1,machine,{34-286},1
84,34,54,1,machine,{34-288},1
84,34,54,1,machine,{34-290},1
84,34,54,1,machine,{34-292},1
84,35,49,1,machine,{35-270},1
84,35,49,1,machine,{35-272},1
84,35,53,1,machine,{35-273},1
84,35,53,1,machine,{35-276},1
84,35,57,1,machine,{35-279},1
84,35,57,1,machine,{35-281},1
84,36,48,1,machine,{36-260},1
84,36,52,1,machine,{36-263},1
84,36,52,1,machine,{36-265},1
84,36,56,1,machine,{36-266},1
84,36,56,1,machine,{36-269},1
84,36,56,1,machine,{36-271},1
84,37,47,1,machine,{37-249},1
84,37,51,1,machine,{37-251},1
84,37,51,1,machine,{37-253},1
84,37,55,1,machine,{37-255},1
84,37,55,1,machine,{37-257},1
84,37,55,1,machine,{37-259},1
84,37,59,1,machine,{37-258},1
84,38,46,1,machine,{38-235},1
84,38,50,1,machine,{38-237},1
84,38,50,1,machine,{38-239},1
84,38,54,1,machine,{38-240},1
84,38,54,1,machine,{38-242},1
84,38,58,1,machine,{38-244},1
84,38,58,1,machine,{38-246},1
84,39,45,1,machine,{39-222},1
84,39,49,1,machine,{39-224},1
84,39,53,1,machine,{39-226},1
84,39,53,1,machine,{39-228},1
84,39,57,1,machine,{39-229},1
84,39,57,1,machine,{39-232},1
84,40,48,1,machine,{40-211},1
84,40,52,1,machine,{40-213},1
84,40,56,1,machine,{40-216},1
84,40,56,1,machine,{40-218},1
84,40,60,1,machine,{40-219},1
84,40,60,1,machine,{40-222},1
84,41,47,1,machine,{41-199},1
84,41,51,1,machine,{41-201},1
84,41,55,1,machine,{41-203},1
84,41,55,1,machine,{41-205},1
84,41,59,1,machine,{41-207},1
84,41,59,1,machine,{41-209},1
84,41,59,1,machine,{41-210},1
84,42,46,1,machine,{42-187},1
84,42,50,1,machine,{42-188},1
84,42,54,1,machine,{42-190},1
84,42,54,1,machine,{42-192},1
84,42,58,1,machine,{42-193},1
84,42,58,1,machine,{42-195},1
84,42,62,1,machine,{42-197},1
84,43,45,1,machine,{43-174},1
84,43,49,1,machine,{43-175},1
84,43,53,1,machine,{43-177},1
84,43,57,1,machine,{43-179},1
84,43,57,1,machine,{43-181},1
84,43,61,1,machine,{43-182},1
84,44,44,1,machine,{44-163},1
84,44,52,1,machine,{44-165},1
84,44,56,1,machine,{44-167},1
84,44,60,1,machine,{44-170},1
84,44,60,1,machine,{44-172},1
84,45,51,1,machine,{45-153},1
84,45,55,1,machine,{45-155},1
84,45,59,1,machine,{45-157},1
84,45,59,1,machine,{45-159},1
84,45,63,1,machine,{45-161},1
84,45,63,1,machine,{45-162},1
84,46,50,1,machine,{46-143},1
84,46,54,1,machine,{46-144},1
84,46,58,1,machine,{46-146},1
84,46,58,1,machine,{46-148},1
84,46,62,1,machine,{46-149},1
84,46,62,1,machine,{46-151},1
84,47,49,1,machine,{47-133},1
84,47,53,1,machine,{47-134},1
84,47,57,1,machine,{47-136},1
84,47,61,1,machine,{47-138},1
84,47,61,1,machine,{47-140},1
84,48,48,1,machine,{48-124},1
84,48,56,1,machine,{48-126},1
84,48,60,1,machine,{48-128},1
84,48,64,1,machine,{48-131},1
85,17,49,1,machine,{17-251},1
85,18,48,1,machine,{18-271},1
85,19,47,1,machine,{19-291},1
85,20,46,1,machine,{20-307},1
85,20,50,1,machine,{20-311},1
85,20,50,1,machine,{20-312},1
85,21,49,1,machine,{21-324},1
85,21,49,1,machine,{21-326},1
85,22,48,1,machine,{22-331},1
85,22,48,1,machine,{22-334},1
85,22,48,1,machine,{22-336},1
85,22,52,1,machine,{22-332},1
85,23,51,1,machine,{23-339},1
85,23,51,1,machine,{23-343},1
85,23,51,1,machine,{23-344},1
85,24,46,1,machine,{24-345},1
85,24,50,1,machine,{24-343},1
85,24,50,1,machine,{24-348},1
85,24,50,1,machine,{24-350},1
85,24,54,1,machine,{24-351},1
85,25,49,1,machine,{25-351},1
85,25,49,1,machine,{25-354},1
85,25,49,1,machine,{25-356},1
85,25,53,1,machine,{25-352},1
85,26,48,1,machine,{26-348},1
85,26,48,1,machine,{26-350},1
85,26,52,1,machine,{26-351},1
85,26,52,1,machine,{26-354},1
85,26,52,1,machine,{26-355},1
85,27,47,1,machine,{27-342},1
85,27,47,1,machine,{27-345},1
85,27,51,1,machine,{27-343},1
85,27,51,1,machine,{27-348},1
85,27,51,1,machine,{27-350},1
85,27,55,1,machine,{27-351},1
85,28,46,1,machine,{28-341},1
85,28,50,1,machine,{28-344},1
85,28,50,1,machine,{28-346},1
85,28,50,1,machine,{28-349},1
85,28,54,1,machine,{28-347},1
85,28,54,1,machine,{28-352},1
85,29,49,1,machine,{29-340},1
85,29,49,1,machine,{29-343},1
85,29,49,1,machine,{29-345},1
85,29,53,1,machine,{29-346},1
85,29,53,1,machine,{29-349},1
85,29,53,1,machine,{29-350},1
85,30,48,1,machine,{30-332},1
85,30,48,1,machine,{30-334},1
85,30,48,1,machine,{30-336},1
85,30,52,1,machine,{30-335},1
85,30,52,1,machine,{30-339},1
85,30,52,1,machine,{30-341},1
85,30,56,1,machine,{30-342},1
85,31,51,1,machine,{31-325},1
85,31,51,1,machine,{31-327},1
85,31,51,1,machine,{31-330},1
85,31,55,1,machine,{31-328},1
85,31,55,1,machine,{31-333},1
85,32,46,1,machine,{32-316},1
85,32,50,1,machine,{32-317},1
85,32,50,1,machine,{32-320},1
85,32,54,1,machine,{32-323},1
85,32,54,1,machine,{32-325},1
85,32,54,1,machine,{32-327},1
85,33,49,1,machine,{33-308},1
85,33,49,1,machine,{33-310},1
85,33,53,1,machine,{33-311},1
85,33,53,1,machine,{33-314},1
85,33,53,1,machine,{33-316},1
85,33,57,1,machine,{33-317},1
85,33,57,1,machine,{33-319},1
85,34,48,1,machine,{34-295},1
85,34,48,1,machine,{34-297},1
85,34,52,1,machine,{34-299},1
85,34,52,1,machine,{34-301},1
85,34,52,1,machine,{34-304},1
85,34,56,1,machine,{34-302},1
85,34,56,1,machine,{34-306},1
85,35,47,1,machine,{35-282},1
85,35,47,1,machine,{35-284},1
85,35,51,1,machine,{35-285},1
85,35,51,1,machine,{35-287},1
85,35,55,1,machine,{35-289},1
85,35,55,1,machine,{35-291},1
85,35,55,1,machine,{35-293},1
85,36,46,1,machine,{36-272},1
85,36,50,1,machine,{36-274},1
85,36,50,1,machine,{36-276},1
85,36,54,1,machine,{36-277},1
85,36,54,1,machine,{36-280},1
85,36,58,1,machine,{36-283},1
85,36,58,1,machine,{36-285},1
85,37,49,1,machine,{37-264},1
85,37,53,1,machine,{37-267},1
85,37,53,1,machine,{37-269},1
85,37,57,1,machine,{37-270},1
85,37,57,1,machine,{37-273},1
85,37,57,1,machine,{37-275},1
85,38,48,1,machine,{38-250},1
85,38,52,1,machine,{38-252},1
85,38,52,1,machine,{38-254},1
85,38,56,1,machine,{38-256},1
85,38,56,1,machine,{38-258},1
85,38,56,1,machine,{38-260},1
85,38,60,1,machine,{38-259},1
85,39,47,1,machine,{39-235},1
85,39,51,1,machine,{39-237},1
85,39,51,1,machine,{39-239},1
85,39,55,1,machine,{39-240},1
85,39,55,1,machine,{39-242},1
85,39,59,1,machine,{39-244},1
85,39,59,1,machine,{39-246},1
85,40,46,1,machine,{40-223},1
85,40,50,1,machine,{40-225},1
85,40,54,1,machine,{40-227},1
85,40,54,1,machine,{40-229},1
85,40,58,1,machine,{40-230},1
85,40,58,1,machine,{40-233},1
85,41,49,1,machine,{41-212},1
85,41,53,1,machine,{41-214},1
85,41,57,1,machine,{41-217},1
85,41,57,1,machine,{41-219},1
85,41,61,1,machine,{41-220},1
85,41,61,1,machine,{41-223},1
85,42,48,1,machine,{42-199},1
85,42,52,1,machine,{42-201},1
85,42,56,1,machine,{42-203},1
85,42,56,1,machine,{42-205},1
85,42,60,1,machine,{42-207},1
85,42,60,1,machine,{42-209},1
85,42,60,1,machine,{42-210},1
85,43,47,1,machine,{43-187},1
85,43,51,1,machine,{43-188},1
85,43,55,1,machine,{43-190},1
85,43,55,1,machine,{43-192},1
85,43,59,1,machine,{43-193},1
85,43,59,1,machine,{43-195},1
85,43,63,1,machine,{43-197},1
85,44,46,1,machine,{44-174},1
85,44,50,1,machine,{44-175},1
85,44,54,1,machine,{44-177},1
85,44,58,1,machine,{44-179},1
85,44,58,1,machine,{44-181},1
85,44,62,1,machine,{44-182},1
85,45,45,1,machine,{45-163},1
85,45,53,1,machine,{45-165},1
85,45,57,1,machine,{45-167},1
85,45,61,1,machine,{45-170},1
85,45,61,1,machine,{45-172},1
85,46,52,1,machine,{46-153},1
